publishedAt,authorDisplayName,textDisplay,likeCount
2024-07-11T06:47:36Z,@pg_alifafatimatuzzahras3429,"OMGGG LOVE, SERU BANGETTTTTTT",0
2024-07-11T06:47:12Z,@dwidwie5599,Anak tiktok yg joged2 bergetar melihat mreka😂,1
2024-07-11T06:54:05Z,@birdbird07,"rata rata yg ngehujat mereka tu anak FB, dan itu orang orang yang udah dewasa dan lakik juga wkwk",0
2024-07-11T06:47:02Z,@Septi-j7f,Kereen abisss🔥🔥,0
2024-07-11T06:46:43Z,@ahadsikki2018,Shakira SDH ke eliminasi?,0
2024-07-11T06:46:29Z,@wiwisarwiati9524,"Wow sandy kuliah di NUS, itu tempat majikan saya kerja",0
2024-07-11T06:46:08Z,@junjijunnoona4964,Gemes bat sama aura positifnya Shakira ya Allah 🥹<br>Semoga debay dalam perut punya aura sepositif Shakira ya Allah. Kek seneng enak aja gitu diliatnya. Ikut bahagia bahkan cuma dengan ngeliat dari layar gini doang 🥹🫶🏻🫶🏻,73
2024-07-11T06:46:07Z,@deluluck,Adem banget lihat shakira. Keren banget ortunya pasti! <br><br>Parah banget emang netizen indo.. anak² coc aja kena bully. Gila emang,1
2024-07-11T06:45:59Z,@jelitatheodora3270,"aku pikir ka Sandy bercanda ajh soal ikutt podcast,  karna di saluran wa nya dia ngedit fto nya rei keciduk dispenser, ternyata emang adaa, aah mau nangis tapi kyknya ketawain kebodohan dlu kan yah😊",1
2024-07-11T06:45:43Z,@tirsyaypattiasina8053,"Takut pas sandy bilang kena mental, takut dia ke elim😢",1
2024-07-11T06:45:16Z,@fadlyhz2491,Gokiiiilllll anak2 muda niiii 🔥🔥🔥,2
2024-07-11T06:45:13Z,@aysahana7661,"Adem ndengerin orang pintar sharing jadi termotivasi, thanks semuanya",2
2024-07-11T06:45:11Z,@putriayra01,"&quot;Kamu mau menang atau kalah, mama sama abah bakal bangga sama kamu karena kamu udah cukup. Kamu lakuin yang terbaik, mama abah support.&quot; How lucky shakira :)",756
2024-07-11T09:21:06Z,@tyasabilaa1578,Iyaaa 🥹💓,3
2024-07-11T09:49:30Z,@vianrn8679,"Apa kata2 trmsk memotivasi untuk anak yah ? <br>Anak ku msh TK kmrn sebelum kelulusan anak ku bilang &quot; bun, klo nilai pelajaran aku jelek ibun akan marah ga ? &quot;<br>aku jawab &quot; Ga dong, asal kakak udh berusaha mw nilai kk bagus atau jelek itu urusan belakangan ibun sama abin ga akan marah karna kk udh berusaha kecuali klo kk ga da usaha nya, udh yg pntg kk usaha dlu yah&quot;<br>Dan alhasil ga di sangka trnyata pas lulusan anak ku di umumkan menjadi santriwati yg berprestasi , alhamdulillah.. <br><br>maka dr situ aku percaya kata2 org tua yg tidak bikin anak down akan memotivasi anak nya untuk selalu berusaha<br><br>kebetulan anak ku juga nama nya Shakira 😅",11
2024-07-11T10:15:12Z,@A.D.G.S,"<a href=""https://www.youtube.com/watch?v=fCY1WhLJRgE"">https://youtu.be/fCY1WhLJRgE?si=WAEpB1qSBbvsHvYO</a>",0
2024-07-11T10:24:56Z,@khusnulmala4448,"@@vianrn8679Masyaallahh kak, semoga adiknya sholehah yaaa❤",2
2024-07-11T10:39:48Z,@vianrn8679,@@khusnulmala4448 Aamiin.. smoga menjadi solehah sejati.. soal nya anak nya tomboy bgt ka.. 😅,0
2024-07-11T06:45:08Z,@cindicharolinsiahaan09,Trending 1 ❤❤,2
2024-07-11T06:45:07Z,@zaskiadwifansyuri7040,cape ngetawain &quot;toriq haji&quot; wkwkkwkw,2
2024-07-11T06:45:04Z,@muhammadrifal471,"satu kata buat kalian, HEBAT",1
2024-07-11T06:45:01Z,@andifajrin9930,Keren kak,1
2024-07-11T06:44:51Z,@Nada-qz4ec,Anak2 hebaatt<br>Smg bs mengabdi di Indonesia agar Indonesia lbh baik <br><br>Btw mrk kenal nyogok u. Masuk sekelolah atau kerja gak  ya wkwkwk,1
2024-07-11T06:44:46Z,@desawatuliwu2683,Mereka yang ikut aku yg bangga,1
2024-07-11T06:44:46Z,@SaadahSaadah-ix9qi,"Penting nya orang tua cerdas .<br>Cerdas akhlaq dan pikiran, Bisa memenuhi support untuk anak2 nya. Berfikiran panjang untuk masa depan",21
2024-07-11T06:44:41Z,@kylaa.a,"sumpah pemikiran mereka bener bener gilaaa, memotivasi banget woilaa😔 bismillah punya otak selancar mereka🤲🏻🤲🏻",21
2024-07-11T06:44:40Z,@sesiliaina3085,Seandainya jamanku ada Clash of Champion aku pasti ikut terpilih ☺️ Dulu biasa ikut cerdas cermat P4,1
2024-07-11T06:44:30Z,@putribestari8718,Keren bgt mereka ber3 asli 😭😭,2
2024-07-11T06:44:28Z,@magfirohchannel310,"Keren, perlu dibanyakin sih kita ng-up anak-anak berprestasi, agar positif vibes se-Indonesia.",1
2024-07-11T06:44:24Z,@BANFBENG,Kelas yah mereka menyebut nama pendiri Facebook &quot;Mark Zuckerberg&quot;<br><br>Lah aku kalo nyebut pemilik Facebook &quot; Mak Zubrek &quot; 🤣🤣,1
2024-07-11T06:44:12Z,@dikaamhndraa,seru juga turnamen densu wkwk,1
2024-07-11T06:44:09Z,@dellanoviana4607,One point &quot;Support keluarga mengantarkan seseorang untuk sukses&quot;,0
2024-07-11T06:44:09Z,@user-go8pz8et1e,ada yang perhatiin nggak? kalao shakira dari awal podcast bercahaya ?,0
2024-07-11T06:44:05Z,@diannnristiii,Trending satu langsung❤❤,0
2024-07-11T06:43:51Z,@kxzzhuu,HEBOH BANGETT ASLII😂❤🎉!!!,1
2024-07-11T06:43:35Z,@normayuniari1238,Mereka ini cerdas dan attitudenya juga bagus banget.,0
2024-07-11T06:43:20Z,@irnapuspitasari8107,Trending 1 donggggg🎉,0
2024-07-11T06:43:16Z,@nylicamy,selalu nangis dengerin mereka🥺🥺🤍🤍,0
2024-07-11T06:42:56Z,@user-ix7ln4kh9e,Shakira positif vibes bngtt❤,0
2024-07-11T06:42:53Z,@iininayatulwashliyah7932,Kerennnnnnnn!!!!!!!!!,0
2024-07-11T06:42:43Z,@ancritful,"Buat yang tolol bin dungu , dengar itu , pendidikan itu memperbesar kemungkinan utk sukses , <br>Jgn selalu ngandalin pernyataan &quot;kesuksesan tidak selalu bergantung pada tingkat pendidikan&quot;,, ini pernyataan toloool bin dungu , yg dikhususkan utk org2 tolol dan pemalas aja",0
2024-07-11T06:42:41Z,@CarlsonAdelson-no7hl,suka bgtt konten&quot; kya gini,0
2024-07-11T06:42:38Z,@ekazunita,"Ini di acara apa sih lombanya, kok pengen banget tauu",0
2024-07-11T06:42:18Z,@suci_wlndri98,Nah orang2 yang seperti ini lah yang patut viral dan trending,0
2024-07-11T06:42:11Z,@auliagustins4548,"Wa laisa bainahu wabaina tarkihi illa riyaadhotun riim bifakkihi (tidak ada yang mahir, malainkan dia rajin berlatih) -Imam Al Jazari, Matan al manzumah al Muqaddimah -",0
2024-07-11T06:41:39Z,@sitisahlaauliarohmah2160,Kenapa udahan ii buat second part dong,1
2024-07-11T06:41:28Z,@dayumeita,Rambut nya Sandy capeee😭🙏🏻,1
2024-07-11T06:41:21Z,@nudietjourney309,Pasti dia akan jadi dokter yang baik❤,1
2024-07-11T06:41:19Z,@jarwantotayuya5300,Knp g undang maxxwelll,1
2024-07-11T06:41:03Z,@dealbeb,pas Xaviera ngejelasin strugglenya belajar di Korea ikutan mewek ih.. 😥😥,8
2024-07-11T06:40:55Z,@CarlsonAdelson-no7hl,UPPPPPPP,0
2024-07-11T06:40:29Z,@sriendahbudiastuti2445,"Kereeeennn..banget...<br>Xaviera luas banget ilmu pengetahuannya,gak cm dr segi science<br>Sandy dr kecil udah fokus sm tujuannya,saluuuttt...<br>Shakira balance antara dunia akhirat + vibes bgt<br><br>❤❤❤",0
2024-07-11T06:40:27Z,@andiartikamelati5829,KEREN MAMPUS😭🙏🙏😭🙏😭🙏,0
2024-07-11T06:40:15Z,@justpeaadot,MAXWELL DI UNDANG BANG DENSU,1
2024-07-11T06:39:27Z,@justpeaadot,undang maxwell bangg,1
2024-07-11T06:39:26Z,@penghirupudara_,p,0
2024-07-11T06:39:20Z,@PanenCoklat-qy4gq,"karena trending 1, mari buat part 2nya ahahaha",1
2024-07-11T06:39:19Z,@sakuraisfallin,Sandy pasrah bgt kasihan😭🫠,0
2024-07-11T06:39:17Z,@sulisupartika4091,Aahh keren bang densu dah undang mereka,1
2024-07-11T06:39:06Z,@PanenCoklat-qy4gq,durasinya kurang panjaaang hiks,1
2024-07-11T06:39:01Z,@sebastianvanyordanniapasar9135,Apakah pemerintah akan merekrut org org ini atau malah swasta yg merekrut?,0
2024-07-11T06:38:53Z,@AlJull,Aku abis nonton ini lgsung jual akun ml😌🤩,1
2024-07-11T06:38:41Z,@puspitadara-uo3fk,PEGI UNDANG BANG DENSU,0
2024-07-11T06:38:11Z,@salimaturrohmah15,"pemikiran mereka bener&quot; dewasa banget, ga ada circle&quot; an, saling dukung sama lain, emang kalo orang berpendidikan pasti berkualitas",338
2024-07-11T06:38:07Z,@SriWahyuni-xl7ce,Harusnya tambah Maxwell gak sihh biar tambah seru,0
2024-07-11T06:37:51Z,@anandaayuhasmianti883,"Xaviera ngmg bahasa indonesia tp logatnya uda korea cuyy, keren bgttt. im proud of u all guysss, semua peserta COC kalian semua keren bgtttt💗💗💗💗",85
2024-07-11T06:37:48Z,@yogirustandichannel8820,Trending 1 woyyyyy..<br>Emang se keren itu❤,3
2024-07-11T06:37:44Z,@putriayra01,"&quot;Sedih itu pasti ada, ada masanya aku berpikir kok aku ga bisa ya. Tapi orang-orang di sekitar aku ngingetin kalo tugas kita sebagai manusia itu cuma berusaha. Aku udah memberikan versi terbaik dari diri aku. Jadi dalam prosesnya tuh aku sedih (karena gagal) tapi aku ga menyesal sama apa yang aku lakukan karena aku udah ngasih yang terbaik dari diri aku.&quot; ❤ Shakira <a href=""https://www.youtube.com/watch?v=s4B-EBsXcH8&amp;t=1170"">19:30</a>",222
2024-07-11T06:37:31Z,@zahwaputri244,Iri banget sama didikan orangtuanya kak shakira😭❤️❤️,2
2024-07-11T06:37:26Z,@adindadinata9342,Acara clash of champions plissss diperpanjang jgn putus2 biar indonesia bisa dikenal smart di kanca internasional😊,25
2024-07-11T06:37:26Z,@user-fm8nt8gc3o,Bisa²nya palembang😭😭😭,1
2024-07-11T06:37:06Z,@ratnajarahman2621,Xaviera kereeenn,1
2024-07-11T06:37:02Z,@swabby9661,Kerennnnnn,1
2024-07-11T06:36:49Z,@Tata-eo4ih,Seruu bngt woiiiii,1
2024-07-11T06:36:46Z,@-MUHASRIN,Thumbnail nya nyindir maxwell,1
2024-07-11T06:36:34Z,@triwulandari5331,Aku ngapal no KTP sendiri aja gak apal2 selama 28 tahun hidup 🤣,2
2024-07-11T06:36:15Z,@rahmafebiyusi2668,"Umur gw 37, belajar sangat banyak banget dari 3 anak2 muda ini.. Thank you yaaa ♥️",31
2024-07-11T06:36:02Z,@nanangkurniawan3357,Nungguin part maxwell,0
2024-07-11T06:35:55Z,@aikepramistia8643,ini anak2 kalem2 semua.. pinter.. lugas.. tapi tak songong..,1
2024-07-11T06:35:55Z,@damnmonday,"wow trending 1, kalian keren bgt",1
2024-07-11T06:35:45Z,@Ilmusyurga99,"MasyaAllah gak cuma pinter2 tpi pada dewasa banget,cantik ganteng smga kalian jadi penerus bangsa yg hebat",1
2024-07-11T06:35:36Z,@aldintasonyakinanty2189,Lucu banget rambut nya Sandy😭🫶🏻🫶🏻🫶🏻,1
2024-07-11T06:35:36Z,@Nisaa687,Melihat Xaviera sekilas mirip melody JKT48 🤭,1
2024-07-11T06:35:30Z,@nanangkurniawan3357,Keren bangettt merekaaaa,0
2024-07-11T06:35:27Z,@dickysetiawan9215,Kerennnnn banget trending satuuuuu🎉,0
2024-07-11T06:35:22Z,@rizkysundayana8272,gercep bang densu,0
2024-07-11T06:35:21Z,@annisazahra9656,"keren bgt emang mereka ini, pinter iya positive vibes juga iya..🥺 and also aku kira cm kita2 doang yg worries about the future ternyata mereka jg +___+ beside that bener kata shakira org yg berhasil itu bukan hanya dari org yg pinter tapi dari org yg rajin. thankyou buat motivasi dan semangatnya ya kaliann!! semoga kita semua bisa sukses dan bs berguna bagi semua oranggg.❤",6
2024-07-11T06:35:09Z,@Kenzyura,Keren bangettt 🎉🎉🎉🎉🎉,0
2024-07-11T06:34:58Z,@thecatlovestolearn,Ih aku sekarang di COC ngefans deh sama Shakira dan Axel. Mereka baik bgt. Shakira positif vibes bgt terus kaya penyayang gitu anaknya.,80
2024-07-11T06:34:34Z,@oiyyudha8751,aaakhhh sukaaa banged sama acara ini❤🎉🎉🎉,2
2024-07-11T06:34:29Z,@lia-mn7kk,Keren banget,1
2024-07-11T06:34:26Z,@fajarnahulfa,anak anak muda yang mengispriasi ☺,2
2024-07-11T06:33:51Z,@nooyaaa___,Gilaaa keren sih mereka👏🏻,3
2024-07-11T06:33:45Z,@OhMyLord-of8gv,SHAKIRAAA GOOOO OFFF🤩🥶,1
2024-07-11T06:33:30Z,@RichBoy-nk8xx,"BACALAH &amp; RENUNGKANLAH SEBAGAI RENUNGAN PAGI, SIANG &amp; MALAM. <br><br>Didalam Efesus <a href=""https://www.youtube.com/watch?v=s4B-EBsXcH8&amp;t=370"">6:10</a>-12 dikatakan: Akhirnya, hendaklah kamu kuat di dalam Tuhan, di dalam kekuatan kuasa-Nya. <br>Kenakanlah seluruh perlengkapan senjata Allah, supaya kamu dapat bertahan melawan tipu muslihat Iblis; <br>karena perjuangan kita bukanlah melawan darah dan daging, tetapi melawan pemerintah-pemerintah, melawan penguasa-penguasa, melawan penghulu-penghulu dunia yang gelap ini, melawan roh-roh jahat di udara.<br>》Hendaklah kita kuat dan teguh didalam Tuhan, jangan pernah gentar dan jangan pernah takut, kenakanlah seluruh perlengkapan senjata Allah. Karena musuh-musuh kita, datang mendatangi kita dengan membawa kuasa-kuasa roh kegelapan lewat mantra-mantra dan guna-guna. Tetapi kita anak-anak Tuhan, datang mendatangi mereka dengan membawa nama Tuhan Allah semesta alam, Tuhan Allah Kita Yesus Kristus Sang Juru Selamat umat manusia.<br>Seperti halnya Daud mengalahkan Goliat manusia raksasa dari orang Filistin itu, Daud mendatanginya dengan membawa nama Tuhan semesta alam, Allah Israel (1 Samuel <a href=""https://www.youtube.com/watch?v=s4B-EBsXcH8&amp;t=1065"">17:45</a>). Sebab jika Daud itu sampai kalah melawan Goliat orang Filistin itu, maka bangsa Israel akan menjadi hambanya orang Filistin (Palestina) sampai selama-lamanya, itulah perjanjian perang antara bangsa Israel dengan orang-orang Filistin (Palestina) yang harus ditepati dan ditaati. Tetapi Allah tidak mengijinkan hal itu terjadi, sebab bangsa Israel adalah bangsa umat pilihan Allah dan Daud adalah orang pilihan Allah. Makanya Daud dapat mengalahkan Goliat dan semua orang-orang Filistin (Palestina) mulai saat itu menjadi hambanya bangsa Israel sampai selama-lamanya (1 Samuel 17:8-11). Itulah sebabnya mulai dari saat itu, orang-orang Filistin (Palestina) tidak memiliki hak untuk mendirikan negara diatas tanah perjanjian itu, sebab mereka adalah hambanya bangsa Israel dan harus tunduk dengan perjanjian perang tersebut. <br><br>CATATAN.<br>Didalam 2 Yohanes 1:7 dikatakan: &quot;Sebab banyak penyesat telah muncul dan pergi ke seluruh dunia, yang tidak mengaku, bahwa Yesus Kristus telah datang sebagai manusia. Itu adalah si penyesat dan antikristus.&quot; <br>》Artinya: Waspadalah terhadap ajaran nabi-nabi palsu dan guru-guru palsu yang tidak mengaku bahwa Tuhan Sang Pencipta itu pernah turun kedunia dalam rupa manusia melalui pengantara firman-Nya yaitu Tuhan Allah Kita Yesus Kristus, maka ia adalah sipenyesat dan antikristus. Sebab barang siapa yang menyangkal baik Bapa mau pun Anak, maka ia adalah sipenyesat dan antikristus (Dajjal) seperti yang tertulis didalam 1 Yohanes 2:22. <br>Karena makna dari Dajjal itu adalah pembawa fitnah yaitu manusia pembohong yang menyembunyikan kebenaran dengan kepalsuan. <br>Maka dapat kita simpulkan bahwa Dajjal adalah manusia pembohong yang meniadakan kitab-kitab yang terdahulu (Alkitab) dan menggantinya dengan kitab kepalsuan.<br>Untuk itu waspadalah saudaraku, sebab didalam Galatia 1:6-8 telah dikatakan: &quot;Aku heran, bahwa kamu begitu lekas berbalik dari pada Dia, yang oleh kasih karunia Kristus telah memanggil kamu, dan mengikuti suatu injil lain, yang sebenarnya bukan Injil. Hanya ada orang yang mengacaukan kamu dan yang bermaksud untuk memutarbalikkan Injil Kristus. Tetapi sekalipun kami atau seorang malaikat dari surga yang memberitakan kepada kamu suatu injil yang berbeda dengan Injil yang telah kami beritakan kepadamu, terkutuklah dia.&quot; <br><br>Maka waspadalah terhadap manusia yang mengajarkan suatu kitab yang berasal dari mahluk goib didalam gua-gua yang gelap, sebab mahluk goib itu adalah malaikat yang berbuat dosa (setan). Karena didalam 2 Petrus 2:4 telah dikatakan: Sebab jikalau Allah tidak menyayangkan malaikat-malaikat yang berbuat dosa tetapi melemparkan mereka ke dalam neraka dan dengan demikian menyerahkannya ke dalam gua-gua yang gelap untuk menyimpan mereka sampai hari penghakiman.<br>》Artinya: Allah Sang Pencipta menyimpan semua malaikat-malaikat yang berbuat dosa (setan-setan) didalam gua-gua yang gelap sampai hari penghakiman tiba. Maka jika ada manusia yang mengaku mendapatkan wahyu didalam gua-gua yang gelap itu, dapat dipastikan 100% itu adalah wahyu dari malaikat yang berdosa (wahyu dari setan). Dan dipastikan pula 100% isi wahyu dari setan itu pasti bertentangan dan bertolak belakang dengan isi dari semua kitab-kitab yang terdahulu (wahyu dari setan itu pasti bertentangan dan bertolak dengan isi Alkitab yang berasal dari Allah Sang Pencipta). Dan bahkan Tuhan yang disembah oleh manusia pembawa wahyu dari gua-gua yang gelap itu, dipastikan 100% berbeda dengan Tuhan yang disembah oleh nabi-nabi Israel yang ada didalam kitab-kitab yang terdahulu itu (Alkitab).<br>Contohnya: nabi Muhammad yang menyampaikan wahyu yang ia terima dari mahluk goib (Jibril) didalam gua Hira itu, hanya menyembah tuhannya negeri Mekkah saja (An Naml 91). Sedangkan semua nabi-nabi Israel yang ada didalam kitab-kitab yang terdahulu itu (Alkitab), hanya menyembah Allah Israel saja (Ulangan <a href=""https://www.youtube.com/watch?v=s4B-EBsXcH8&amp;t=373"">6:13</a>-15), sebab semua allah-allah diluar bangsa Israel itu adalah berhala (1 Tawarikh <a href=""https://www.youtube.com/watch?v=s4B-EBsXcH8&amp;t=986"">16:26</a>).<br>》Artinya: Semua nabi-nabi Israel itu hanya menyembah Allah Israel saja dan tidak pernah menyembah tuhannya negeri Mekkah. Sedangkan nabi Muhammad hanya menyembah tuhannya negeri Mekkah saja dan tidak pernah menyembah Allah Israel yang disembah oleh nabi-nabi bangsa Israel itu. Itulah sebabnya umat Yahudi dan umat Kristen itu tidak pernah mengakui kenabian Muhammad. Karena Muhammad itu seorang manusia buta huruf yang menolak Allah Israel yang disembah oleh para nabi Israel dan menolak semua kitab-kitab yang terdahulu (Alkitab) yang ditulis oleh para nabi dan para rasul. <br><br>Saya menyampaikan semua kebenaran ini bukan untuk menghujad agama mana pun, melainkan saya hanya menyampaikan kebenaran ini berdasarkan kebenaran firman Tuhan yang tertulis didalam Alkitab. Supaya setiap orang yang mencari kebenaran tidak tersesat dengan rupa-rupa pengajaran yang sesat, sebab satu-satunya jalan dan kebenaran dan hidup, hanya ada pada Tuhan Allah Kita Yesus Kristus Sang Juru Selamat Umat Manusia, yang pernah turun kedunia dalam rupa manusia (Yohanes 14:6). Maka silahkan tentukan pilihan hidup kalian selagi masih ada waktu, sebab hidup ini adalah pilihan, bukan paksaan. Dan perlu kita harus ketahui bahwa semua agama didunia ini mengajarkan kebaikan, tetapi tidak semua agama didunia ini membawa umat manusia itu kedalam keselamatan hidup yang kekal. Karena untuk mendapatkan keselamatan hidup yang kekal itu, tidak cukup hanya dengan perbuatan baik saja, melainkan kita harus beriman dan percaya kepada Tuhan Sang Juru Selamat Allah Kita, yang pernah turun kedunia dalam rupa manusia yaitu Tuhan Yesus Kristus (Titus 3:4-7 dan Efesus 2:8-10). <br><br>- Didalam 2 Timotius <a href=""https://www.youtube.com/watch?v=s4B-EBsXcH8&amp;t=196"">3:16</a> dikatakan: &quot;Segala tulisan yang di ilhamkan Allah memang bermanfaat untuk mengajar, untuk menyatakan kesalahan, untuk memperbaiki kelakuan dan untuk mendidik orang dalam kebenaran.&quot;<br>- Didalam Amsal 1:7 dikatakan: &quot;Takut akan TUHAN adalah permulaan pengetahuan, tetapi orang bodoh menghina hikmat dan didikan.&quot;<br>- Didalam Amsal <a href=""https://www.youtube.com/watch?v=s4B-EBsXcH8&amp;t=251"">4:11</a> dikatakan: Aku mengajarkan jalan hikmat kepadamu, aku memimpin engkau di jalan yang lurus. <br><br>Ketahuilah bahwa daging unta, pelanduk, kelinci, babi dan seafood itu adalah makanan yang diharamkan didalam perjanjian yang lama (Imamat 11:1-10). Tetapi umat muslim menghalalkan daging unta, pelanduk, kelinci dan seafood itu atas perintah dari manusia yang berasal dari air mani, yaitu: Muhammad yang mendapatkan wahyu dari mahluk goib didalam gua hira yang gelap. Sedangkan umat kristen menghalalkan semua makanan itu atas perintah dari Tuhan secara langsung, yaitu: pada saat Allah itu turun kedunia dalam rupa manusia (Tuhan Yesus) untuk mengadakan perjanjian yang baru kepada umat manusia (Matius 15:11-20). Itulah sebabnya semua makanan itu menjadi halal karena perintah itu langsung dari Tuhan, bukan perintah dari manusia biasa yang berasal dari air mani seperti perintah dari Muhammad yang buta huruf itu. <br><br>Umat muslim juga harus perlu mengetahui, bahwa didalam Alkitab dikatakan: Allah sendiri yang memimpin dan membawa umat manusia itu kejalan yang lurus (Amsal <a href=""https://www.youtube.com/watch?v=s4B-EBsXcH8&amp;t=251"">4:11</a>). Itulah sebabnya Allah Israel itu turun kedunia dalam rupa manusia melalui pengantara firman-Nya (Tuhan Yesus), karena Allah yaitu Tuhan Yesus adalah satu-satunya Jalan dan Kebenaran dan Hidup (Yohanes 14:6).<br>Sedangkan Allah SWT didalam Al&#39;quran itu, selalu berusaha untuk mencari petunjuk jalan yang lurus (Al Fatihah 6). Itulah sebabnya semua umat muslim itu selalu berdoa setiap hari sampai menjelang hari kematiannya, dengan memohon supaya ditunjuki jalan yang lurus. Tetapi Allah SWT tidak dapat menunjukkan jalan yang lurus itu, sebab Allah SWT sendiri pun mencari-cari jalan yang lurus itu. Terbukti satu-satunya nabi yang diutus oleh Allah SWT yaitu nabi Muhammad, terpenjara didalam alam maut/alam barzah yang terkutuk itu sampai hari penghakiman tiba. Sedangkan semua nabi-nabi Israel yang diutus oleh Allah Israel itu, sudah dipindahkan oleh Allah Israel (Tuhan Yesus) dari dalam alam maut/alam barzah yang terkutuk itu kedalam surga (Matius 27:51-53). Itulah sebabnya didalam Yesaya <a href=""https://www.youtube.com/watch?v=s4B-EBsXcH8&amp;t=142"">2:22</a> dikatakan: Jangan berharap pada manusia, sebab ia tidak lebih dari pada embusan nafas, dan sebagai apakah ia dapat dianggap?.<br>》Artinya: Allah Israel telah mengingatkan umat manusia, supaya jangan pernah berharap kepada manusia seperti kepada nabi dan rasul-Nya. Karena nabi dan rasul itu hanyalah manusia biasa saja dan bukan Tuhan Juru Selamat, sebab satu-satunya Tuhan Jurus Selamat manusia hanyalah Allah Israel yang pernah turun kedunia dalam rupa manusia yaitu Tuhan Yesus. Itulah sebabnya semua nabi dan rasul itu hanya menaruh harapan kepada Tuhan saja dan tidak pernah menaruh harapan kepada manusia yang berasal dari air mani. Tetapi kenapa umat muslim itu menaruh pengharapan kepada manusia yaitu kepada Muhammad yang buta huruf itu dan mengharapkan doa syafaatnya untuk bisa masuk kedalam surga.? Silahkan direnungkan saudaraku. <br><br>SALAM KEBENARAN DAN SALAM SATU TUHAN.",0
